date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,views,comments,likes,dislikes,shares,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,annotation_impressions,annotation_clickable_impressions,annotation_clicks,annotation_click_through_rate,annotation_closable_impressions,annotation_closes,annotation_close_rate,card_teaser_impressions,card_teaser_clicks,card_teaser_click_rate,card_impressions,card_clicks,card_click_rate,subscribers_gained,subscribers_lost,videos_added_to_playlists,videos_removed_from_playlists,red_views,red_watch_time_minutes,channel_title,status,video_duration,video_title,video_duration_sec
20180308,UCFAOhU0g6xF7BkLsU6q8jfA,kQ-sNXT7Jx8,on_demand,not_subscribed,US,1,0,0,0,0,0.6630833333,39.785,50.36075949,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M19S,First Episode | VLOG 001,79
20180308,UCFAOhU0g6xF7BkLsU6q8jfA,DEVWxrJKco0,on_demand,subscribed,ZZ,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M25S,AUTHENTICITY | SLC BUSINESS VLOG 062,85
20180308,UCFAOhU0g6xF7BkLsU6q8jfA,DEVWxrJKco0,on_demand,subscribed,US,1,0,0,0,0,0.03416666667,2.05,2.411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M25S,AUTHENTICITY | SLC BUSINESS VLOG 062,85
20180308,UCFAOhU0g6xF7BkLsU6q8jfA,JKiyNPLZC2U,on_demand,not_subscribed,US,1,0,0,0,0,1.7271166669999998,103.62700000000001,66.42756410000001,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M36S,TURNING BUISNESS INTO ART | ALTON ALEXANDER 029,156
20180308,UCFAOhU0g6xF7BkLsU6q8jfA,sXF3GraZQLs,on_demand,subscribed,US,1,0,0,0,0,0.01666666667,1.0,0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M8S,Why am I doing a daily Vlog? | ALTON ALEXANDER 002,128
20180308,UCFAOhU0g6xF7BkLsU6q8jfA,PHhkvQQlCKg,on_demand,not_subscribed,US,1,0,0,0,0,0.9221833333,55.331,29.12157895,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT3M10S,The climb from downtown to I-street jumps | SLC VLOG 048,190
20180308,UCFAOhU0g6xF7BkLsU6q8jfA,ExLLIme9HeQ,on_demand,not_subscribed,GB,1,0,0,0,0,0.74975,44.985,26.618343199999998,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M49S,Running a youtube video ad experiment to drive more views | SLC BUSINESS VLOG 042,169
20180308,UCFAOhU0g6xF7BkLsU6q8jfA,2kxdbFawicY,on_demand,not_subscribed,US,1,0,0,0,0,0.1754833333,10.529000000000002,4.764253394,2,2,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT3M41S,How to scale your business by selling new products to new customers | BUSINESS VLOG 039,221
20180308,UCFAOhU0g6xF7BkLsU6q8jfA,c5GrUp56qi8,on_demand,not_subscribed,US,2,0,0,0,0,3.0316,90.948,61.03892617,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M29S,OUR INDUSTRIOUS OFFICE | SLC BUSINESS VLOG 064,149
20180308,UCFAOhU0g6xF7BkLsU6q8jfA,c5GrUp56qi8,on_demand,not_subscribed,CA,1,0,0,0,0,1.682333333,100.94,67.74496644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M29S,OUR INDUSTRIOUS OFFICE | SLC BUSINESS VLOG 064,149
20180308,UCFAOhU0g6xF7BkLsU6q8jfA,bgaodBZKIFY,on_demand,not_subscribed,US,1,0,0,0,0,0.32138333329999996,19.283,7.222097378,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT4M27S,THE NVIDIA TITAN V | SLC BUSINESS VLOG 065,267
20180308,UCFAOhU0g6xF7BkLsU6q8jfA,bgaodBZKIFY,on_demand,subscribed,US,1,0,0,0,0,0.14535,8.721,3.266292135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT4M27S,THE NVIDIA TITAN V | SLC BUSINESS VLOG 065,267
20180308,UCFAOhU0g6xF7BkLsU6q8jfA,bgaodBZKIFY,on_demand,not_subscribed,ID,1,0,0,0,0,0.4789166667,28.735,10.76217228,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT4M27S,THE NVIDIA TITAN V | SLC BUSINESS VLOG 065,267
20180308,UCFAOhU0g6xF7BkLsU6q8jfA,lcYW2VL79Xo,on_demand,not_subscribed,US,1,0,0,0,0,1.279716667,76.783,118.12769229999999,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M5S,THE GOAL | SLC BUSINESS VLOG 059,65
20180308,UCFAOhU0g6xF7BkLsU6q8jfA,Q2XyUWyPS78,on_demand,not_subscribed,US,1,0,0,0,0,1.253016667,75.181,97.63766234,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M17S,OUR NEW OFFICE | SLC BUSINESS VLOG 060,77
20180308,UCFAOhU0g6xF7BkLsU6q8jfA,2icJnXBAKCI,on_demand,not_subscribed,US,3,0,0,0,0,4.536066667,90.72133333,50.967041200000004,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,removed/unavailable,,,0
20180308,UCFAOhU0g6xF7BkLsU6q8jfA,T8YQBJXgW_M,on_demand,subscribed,US,7,0,0,0,0,4.605983333,39.47985714,37.59986395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M45S,ON THE DIAL | SLC BUSINESS VLOG 066,105
20180308,UCFAOhU0g6xF7BkLsU6q8jfA,T8YQBJXgW_M,on_demand,not_subscribed,US,1,0,0,0,0,0.07206666667,4.324,4.118095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M45S,ON THE DIAL | SLC BUSINESS VLOG 066,105
20180312,UCFAOhU0g6xF7BkLsU6q8jfA,lI0ny6jydAk,on_demand,not_subscribed,MY,1,0,0,0,0,0.6216666667,37.3,27.62962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M15S,How to get started with deep learning and AI | VLOG 056,135
20180312,UCFAOhU0g6xF7BkLsU6q8jfA,kcGiHFso0b0,on_demand,not_subscribed,US,3,0,0,0,0,0.0368,0.736,0.286381323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT4M17S,ANALYTICS IN MARKETING | SLC BUSINESS VLOG 070,257
20180312,UCFAOhU0g6xF7BkLsU6q8jfA,kcGiHFso0b0,on_demand,not_subscribed,ZZ,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT4M17S,ANALYTICS IN MARKETING | SLC BUSINESS VLOG 070,257
20180312,UCFAOhU0g6xF7BkLsU6q8jfA,j9U50pDzopo,on_demand,subscribed,US,1,0,0,0,0,0.8353833333,50.123000000000005,30.01377246,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M47S,DEEP LEARNING STUDY GROUP | VLOG 069,167
20180312,UCFAOhU0g6xF7BkLsU6q8jfA,j9U50pDzopo,on_demand,subscribed,ZZ,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M47S,DEEP LEARNING STUDY GROUP | VLOG 069,167
20180312,UCFAOhU0g6xF7BkLsU6q8jfA,j9U50pDzopo,on_demand,not_subscribed,US,1,0,0,0,0,0.9681833333,58.091,34.78502994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M47S,DEEP LEARNING STUDY GROUP | VLOG 069,167
20180312,UCFAOhU0g6xF7BkLsU6q8jfA,98OBeoeG52g,on_demand,not_subscribed,US,3,0,0,0,0,1.306716667,26.13433333,76.86568627,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Alton Alexander's Daily Vlog from SLC,available,PT34S,SEASON 2 TRAILER,34
20180312,UCFAOhU0g6xF7BkLsU6q8jfA,98OBeoeG52g,on_demand,subscribed,US,4,0,0,0,0,1.47365,22.10475,65.01397059,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT34S,SEASON 2 TRAILER,34
20180312,UCFAOhU0g6xF7BkLsU6q8jfA,f-oKK7uk0R8,on_demand,not_subscribed,US,1,0,0,0,0,2.2345666669999997,134.07399999999998,75.32247191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M58S,VALUE | SLC BUSINESS VLOG 067,178
20180313,UCFAOhU0g6xF7BkLsU6q8jfA,lI0ny6jydAk,on_demand,not_subscribed,IN,1,0,0,0,0,0.31666666670000004,19.0,14.07407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M15S,How to get started with deep learning and AI | VLOG 056,135
20180313,UCFAOhU0g6xF7BkLsU6q8jfA,2hglBepkNWg,on_demand,not_subscribed,US,3,0,0,0,0,0.7703833333,15.40766667,5.926025641,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT4M20S,How Front Analytics became the company it is today | SLC BUSINESS VLOG 043,260
20180313,UCFAOhU0g6xF7BkLsU6q8jfA,bgaodBZKIFY,on_demand,not_subscribed,RU,1,0,0,0,0,0.2666666667,16.0,5.992509363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT4M27S,THE NVIDIA TITAN V | SLC BUSINESS VLOG 065,267
20180313,UCFAOhU0g6xF7BkLsU6q8jfA,bgaodBZKIFY,on_demand,not_subscribed,US,2,0,0,0,0,6.34055,190.2165,71.24213483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT4M27S,THE NVIDIA TITAN V | SLC BUSINESS VLOG 065,267
20180313,UCFAOhU0g6xF7BkLsU6q8jfA,Q2XyUWyPS78,on_demand,not_subscribed,US,2,0,0,0,0,3.448433333,103.45299999999999,134.3545455,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M17S,OUR NEW OFFICE | SLC BUSINESS VLOG 060,77
20180313,UCFAOhU0g6xF7BkLsU6q8jfA,UXKmw9xRZKI,on_demand,not_subscribed,US,1,0,0,0,0,0.5280833333,31.685,34.06989247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M33S,THIS WEEK WAS INSANE! | SLC BUSINESS VLOG 068,93
20180313,UCFAOhU0g6xF7BkLsU6q8jfA,kcGiHFso0b0,on_demand,subscribed,ZZ,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT4M17S,ANALYTICS IN MARKETING | SLC BUSINESS VLOG 070,257
20180313,UCFAOhU0g6xF7BkLsU6q8jfA,kcGiHFso0b0,on_demand,subscribed,US,3,0,0,0,0,12.7992,255.984,99.60466926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT4M17S,ANALYTICS IN MARKETING | SLC BUSINESS VLOG 070,257
20180313,UCFAOhU0g6xF7BkLsU6q8jfA,5Kt05uMbuUA,on_demand,not_subscribed,US,4,0,0,0,0,8.24575,123.68625,55.21707589,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT3M44S,WILL A CONSULTANT HELP? | SLC BUSINESS VLOG 071,224
20180313,UCFAOhU0g6xF7BkLsU6q8jfA,5Kt05uMbuUA,on_demand,subscribed,US,3,0,0,0,0,11.30576667,226.1153333,100.9443452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT3M44S,WILL A CONSULTANT HELP? | SLC BUSINESS VLOG 071,224
20180313,UCFAOhU0g6xF7BkLsU6q8jfA,5Kt05uMbuUA,on_demand,subscribed,ZZ,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT3M44S,WILL A CONSULTANT HELP? | SLC BUSINESS VLOG 071,224
20180313,UCFAOhU0g6xF7BkLsU6q8jfA,j9U50pDzopo,on_demand,not_subscribed,US,3,0,0,0,0,1.053033333,21.06066667,12.61117764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M47S,DEEP LEARNING STUDY GROUP | VLOG 069,167
20180313,UCFAOhU0g6xF7BkLsU6q8jfA,98OBeoeG52g,on_demand,not_subscribed,US,1,0,0,0,0,0.8098,48.588,142.9058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT34S,SEASON 2 TRAILER,34
